transaction_id,customer_id,product_id,quantity,transaction_date,discount_applied
13854,108,16,3,2024-12-26 22:40:43,0.2
13460,921,19,3,2024-12-27 03:40:43,0.0
14928,780,4,4,2024-12-27 05:40:43,0.0
13372,791,25,1,2024-12-27 10:40:43,0.0
10541,503,20,2,2024-12-27 12:40:43,0.1
10774,93,6,3,2024-12-27 14:40:43,0.0
13778,697,41,2,2024-12-27 16:40:43,0.0
12639,200,10,1,2024-12-27 19:40:43,0.0
10135,112,41,1,2024-12-28 03:40:43,0.0
11173,155,35,1,2024-12-28 04:40:43,0.0
12662,666,2,1,2024-12-28 05:40:43,0.2
13593,546,40,2,2024-12-28 07:40:43,0.0
10640,803,9,4,2024-12-28 16:40:43,0.3
10247,801,39,1,2024-12-28 23:40:43,0.0
11927,6,1,5,2024-12-29 01:40:43,0.3
13021,369,15,5,2024-12-29 01:40:43,0.2
11890,405,17,5,2024-12-29 03:40:43,0.0
10186,563,49,5,2024-12-29 03:40:43,0.1
13850,391,43,3,2024-12-29 10:40:43,0.0
14305,636,16,3,2024-12-29 18:40:43,0.0
13735,618,22,2,2024-12-30 04:40:43,0.0
14188,612,28,2,2024-12-30 14:40:43,0.0
13724,182,18,1,2024-12-30 15:40:43,0.0
11603,265,48,5,2024-12-30 16:40:43,0.0
11056,699,7,5,2024-12-30 17:40:43,0.0
12904,135,2,2,2024-12-30 20:40:43,0.1
13930,515,35,4,2024-12-30 22:40:43,0.2
11146,920,29,4,2024-12-31 02:40:43,0.1
13846,273,41,2,2024-12-31 09:40:43,0.2
14564,284,37,2,2024-12-31 09:40:43,0.1
14753,507,46,3,2024-12-31 12:40:43,0.2
13307,756,49,4,2024-12-31 18:40:43,0.2
12119,727,1,1,2024-12-31 18:40:43,0.2
11959,491,15,3,2024-12-31 19:40:43,0.2
12114,175,9,5,2025-01-01 00:40:43,0.1
12267,34,46,3,2025-01-01 09:40:43,0.0
10412,403,37,3,2025-01-01 14:40:43,0.1
14303,762,27,5,2025-01-01 23:40:43,0.0
10686,426,22,1,2025-01-02 00:40:43,0.2
11820,180,27,3,2025-01-02 04:40:43,0.0
10655,890,10,2,2025-01-02 07:40:43,0.2
11092,253,15,5,2025-01-02 08:40:43,0.0
13552,253,4,5,2025-01-02 18:40:43,0.0
13192,883,15,4,2025-01-03 01:40:43,0.1
10211,73,38,5,2025-01-03 02:40:43,0.2
10863,335,48,3,2025-01-03 02:40:43,0.1
12173,262,1,4,2025-01-03 09:40:43,0.0
11108,166,48,5,2025-01-03 10:40:43,0.0
10837,659,11,4,2025-01-03 15:40:43,0.0
13696,439,48,3,2025-01-03 15:40:43,0.0
13933,287,28,5,2025-01-03 16:40:43,0.0
10732,650,5,4,2025-01-04 00:40:43,0.1
11918,822,15,1,2025-01-04 01:40:43,0.0
14425,194,25,5,2025-01-04 01:40:43,0.2
11935,26,50,1,2025-01-04 03:40:43,0.0
14214,774,15,3,2025-01-04 09:40:43,0.0
13517,283,46,1,2025-01-04 10:40:43,0.2
11588,384,8,4,2025-01-04 13:40:43,0.3
10077,989,17,2,2025-01-04 14:40:43,0.0
14925,938,16,1,2025-01-04 15:40:43,0.2
12502,452,9,2,2025-01-05 01:40:43,0.0
12796,502,21,4,2025-01-05 02:40:43,0.0
14338,246,31,3,2025-01-05 05:40:43,0.1
10793,305,10,5,2025-01-05 12:40:43,0.0
11336,862,41,3,2025-01-06 03:40:43,0.0
14304,651,10,1,2025-01-06 04:40:43,0.1
11060,925,40,5,2025-01-06 22:40:43,0.0
11269,88,29,2,2025-01-06 23:40:43,0.0
13490,184,12,2,2025-01-07 01:40:43,0.0
10990,791,22,2,2025-01-07 06:40:43,0.2
14445,720,24,1,2025-01-07 15:40:43,0.0
13946,583,44,5,2025-01-07 19:40:43,0.0
11437,912,32,3,2025-01-07 20:40:43,0.0
13231,331,37,3,2025-01-07 23:40:43,0.0
11698,897,47,1,2025-01-08 10:40:43,0.0
12447,923,32,4,2025-01-08 13:40:43,0.3
14579,42,42,5,2025-01-08 15:40:43,0.0
14739,206,36,2,2025-01-08 16:40:43,0.0
12505,755,5,1,2025-01-08 16:40:43,0.0
13278,42,41,5,2025-01-08 16:40:43,0.0
10296,375,47,2,2025-01-09 00:40:43,0.2
11504,345,48,4,2025-01-09 03:40:43,0.0
12298,587,49,2,2025-01-09 03:40:43,0.0
10971,40,25,3,2025-01-09 15:40:43,0.0
10270,240,35,1,2025-01-09 16:40:43,0.1
13364,508,32,1,2025-01-09 18:40:43,0.0
10600,662,25,3,2025-01-10 06:40:43,0.0
14468,255,8,4,2025-01-10 11:40:43,0.0
13453,173,41,3,2025-01-10 12:40:43,0.0
10673,97,49,4,2025-01-10 20:40:43,0.0
11966,612,50,4,2025-01-10 21:40:43,0.1
12823,528,6,3,2025-01-11 00:40:43,0.1
12054,6,9,2,2025-01-11 04:40:43,0.0
14583,545,24,2,2025-01-11 09:40:43,0.1
13881,58,6,1,2025-01-11 15:40:43,0.0
13463,914,25,1,2025-01-11 18:40:43,0.1
13592,1,23,2,2025-01-11 19:40:43,0.2
10780,245,12,4,2025-01-11 22:40:43,0.2
12562,607,18,3,2025-01-12 00:40:43,0.3
10246,826,29,5,2025-01-12 02:40:43,0.0
12042,173,32,4,2025-01-12 11:40:43,0.0
10610,573,34,5,2025-01-12 11:40:43,0.0
10111,317,36,2,2025-01-12 15:40:43,0.0
11496,177,11,2,2025-01-12 17:40:43,0.0
11863,606,22,1,2025-01-12 23:40:43,0.0
11597,1,12,2,2025-01-13 02:40:43,0.0
12127,495,41,2,2025-01-13 10:40:43,0.1
12974,35,28,2,2025-01-13 17:40:43,0.0
11738,211,23,4,2025-01-13 21:40:43,0.0
11156,563,50,1,2025-01-14 00:40:43,0.1
11355,166,47,4,2025-01-14 05:40:43,0.1
14933,715,9,1,2025-01-14 05:40:43,0.0
10703,672,19,4,2025-01-14 07:40:43,0.0
11768,246,17,1,2025-01-14 10:40:43,0.1
10492,924,48,1,2025-01-14 13:40:43,0.0
10860,185,3,2,2025-01-14 19:40:43,0.0
10933,704,6,4,2025-01-15 05:40:43,0.0
12230,180,48,4,2025-01-15 07:40:43,0.0
14459,13,18,2,2025-01-15 14:40:43,0.2
10519,436,39,3,2025-01-15 16:40:43,0.1
12998,496,19,2,2025-01-15 22:40:43,0.3
11911,163,1,5,2025-01-16 04:40:43,0.1
13044,555,10,5,2025-01-16 07:40:43,0.0
14104,912,17,2,2025-01-16 12:40:43,0.2
11759,852,39,3,2025-01-16 13:40:43,0.1
10144,886,35,5,2025-01-16 22:40:43,0.0
10329,50,38,5,2025-01-17 00:40:43,0.0
14344,375,28,3,2025-01-17 02:40:43,0.0
10353,477,29,4,2025-01-17 03:40:43,0.2
12790,188,28,5,2025-01-17 05:40:43,0.0
14132,199,3,2,2025-01-17 11:40:43,0.0
13612,347,29,2,2025-01-17 14:40:43,0.0
11155,901,22,3,2025-01-17 18:40:43,0.0
14893,574,34,2,2025-01-17 20:40:43,0.0
14612,972,12,2,2025-01-18 02:40:43,0.0
14642,866,18,3,2025-01-18 05:40:43,0.0
10807,765,49,1,2025-01-18 07:40:43,0.0
11451,979,21,4,2025-01-18 08:40:43,0.0
11808,661,11,5,2025-01-18 10:40:43,0.0
13064,68,11,5,2025-01-18 14:40:43,0.3
13133,253,50,5,2025-01-18 15:40:43,0.0
11559,913,3,1,2025-01-18 18:40:43,0.1
11103,508,32,3,2025-01-18 23:40:43,0.0
14024,168,7,1,2025-01-19 00:40:43,0.0
10335,891,33,5,2025-01-19 01:40:43,0.0
11259,519,28,5,2025-01-19 04:40:43,0.2
12616,73,33,5,2025-01-19 07:40:43,0.2
12102,599,4,2,2025-01-19 07:40:43,0.0
12338,16,38,1,2025-01-19 11:40:43,0.0
12117,884,39,4,2025-01-19 12:40:43,0.0
11632,853,5,1,2025-01-19 13:40:43,0.0
12891,161,43,3,2025-01-19 18:40:43,0.1
10705,372,27,5,2025-01-19 22:40:43,0.2
10035,303,2,2,2025-01-20 02:40:43,0.0
11926,60,42,3,2025-01-20 02:40:43,0.2
11998,912,20,4,2025-01-20 05:40:43,0.2
13609,550,38,4,2025-01-20 05:40:43,0.0
12165,784,42,1,2025-01-20 06:40:43,0.0
12013,171,13,4,2025-01-20 08:40:43,0.0
12767,320,33,1,2025-01-20 08:40:43,0.0
11657,104,7,4,2025-01-20 09:40:43,0.3
11201,726,8,5,2025-01-20 10:40:43,0.0
10182,753,22,2,2025-01-20 11:40:43,0.0
10386,387,5,3,2025-01-20 20:40:43,0.0
14284,197,25,2,2025-01-20 21:40:43,0.0
12645,919,23,5,2025-01-20 22:40:43,0.1
14762,973,15,4,2025-01-21 00:40:43,0.0
13669,278,48,4,2025-01-21 00:40:43,0.0
14955,433,18,5,2025-01-21 01:40:43,0.0
10778,560,26,2,2025-01-21 02:40:43,0.0
14255,778,7,5,2025-01-21 07:40:43,0.1
10606,772,28,2,2025-01-21 17:40:43,0.0
11713,923,46,3,2025-01-21 21:40:43,0.0
14095,712,23,2,2025-01-21 22:40:43,0.0
14819,533,36,1,2025-01-22 03:40:43,0.1
11238,587,6,3,2025-01-22 08:40:43,0.0
14174,254,12,4,2025-01-22 12:40:43,0.0
10318,97,3,4,2025-01-22 14:40:43,0.0
10589,680,11,3,2025-01-22 18:40:43,0.0
14811,266,44,1,2025-01-22 22:40:43,0.0
12405,845,40,4,2025-01-23 01:40:43,0.3
14988,38,37,2,2025-01-23 06:40:43,0.0
11072,768,6,3,2025-01-24 01:40:43,0.1
14965,892,9,2,2025-01-24 03:40:43,0.1
10129,826,24,4,2025-01-24 05:40:43,0.0
13703,599,41,1,2025-01-24 18:40:43,0.2
12938,863,11,4,2025-01-24 23:40:43,0.0
10575,694,25,1,2025-01-25 05:40:43,0.0
10178,635,46,2,2025-01-25 07:40:43,0.0
10113,515,49,3,2025-01-25 07:40:43,0.1
12471,128,30,4,2025-01-25 15:40:43,0.0
12237,228,25,3,2025-01-25 21:40:43,0.0
13581,866,43,5,2025-01-26 00:40:43,0.0
14597,773,31,3,2025-01-26 03:40:43,0.1
12481,639,15,4,2025-01-26 05:40:43,0.0
13037,134,17,2,2025-01-26 22:40:43,0.0
13397,871,31,2,2025-01-27 00:40:43,0.1
14937,641,42,5,2025-01-27 06:40:43,0.0
12606,131,5,4,2025-01-27 11:40:43,0.3
11275,212,28,2,2025-01-27 19:40:43,0.1
13267,738,31,3,2025-01-27 22:40:43,0.3
11393,181,45,4,2025-01-27 23:40:43,0.2
12722,523,22,2,2025-01-27 23:40:43,0.0
13543,3,32,3,2025-01-28 03:40:43,0.0
12754,622,21,4,2025-01-28 09:40:43,0.0
13301,10,30,1,2025-01-28 11:40:43,0.1
14549,874,13,2,2025-01-28 19:40:43,0.1
11029,340,39,5,2025-01-29 05:40:43,0.0
11084,458,39,5,2025-01-29 06:40:43,0.0
13311,15,4,3,2025-01-29 06:40:43,0.0
12184,900,46,3,2025-01-29 08:40:43,0.0
10710,401,19,1,2025-01-29 13:40:43,0.0
14413,766,47,3,2025-01-29 15:40:43,0.0
10894,843,21,5,2025-01-30 01:40:43,0.0
13263,491,33,3,2025-01-30 03:40:43,0.0
13668,726,22,5,2025-01-30 04:40:43,0.0
13725,499,16,1,2025-01-30 07:40:43,0.0
14542,189,16,5,2025-01-30 08:40:43,0.0
13949,670,24,1,2025-01-30 09:40:43,0.0
13613,310,10,1,2025-01-31 02:40:43,0.0
10471,73,12,1,2025-01-31 08:40:43,0.0
10914,48,41,3,2025-01-31 08:40:43,0.1
11390,825,6,4,2025-01-31 11:40:43,0.0
11720,472,25,1,2025-01-31 12:40:43,0.0
13537,209,17,1,2025-01-31 13:40:43,0.0
12419,283,4,5,2025-01-31 13:40:43,0.0
10886,40,12,3,2025-01-31 14:40:43,0.0
14139,963,34,4,2025-01-31 15:40:43,0.0
11405,913,42,5,2025-01-31 15:40:43,0.0
10635,963,13,1,2025-01-31 18:40:43,0.1
10757,289,38,2,2025-01-31 20:40:43,0.0
11450,390,13,3,2025-01-31 21:40:43,0.0
11908,590,45,1,2025-02-01 02:40:43,0.1
12623,685,16,3,2025-02-01 09:40:43,0.1
13784,989,23,1,2025-02-01 14:40:43,0.0
11086,365,1,3,2025-02-01 15:40:43,0.1
10431,745,44,4,2025-02-01 22:40:43,0.3
11474,643,11,5,2025-02-01 22:40:43,0.3
10242,884,48,3,2025-02-02 09:40:43,0.0
14559,524,25,4,2025-02-02 10:40:43,0.1
10103,357,13,3,2025-02-02 11:40:43,0.0
13923,413,47,4,2025-02-02 22:40:43,0.0
10787,282,40,5,2025-02-02 22:40:43,0.1
11293,631,37,2,2025-02-03 00:40:43,0.1
13599,349,15,1,2025-02-03 02:40:43,0.0
12259,146,8,3,2025-02-03 04:40:43,0.0
14942,271,41,4,2025-02-03 04:40:43,0.0
10961,682,24,2,2025-02-03 08:40:43,0.0
13559,628,5,1,2025-02-03 11:40:43,0.1
13666,342,40,2,2025-02-03 12:40:43,0.0
10619,3,33,3,2025-02-03 13:40:43,0.0
11931,817,38,2,2025-02-03 20:40:43,0.3
10773,930,29,3,2025-02-04 01:40:43,0.0
10556,833,17,5,2025-02-05 02:40:43,0.0
10396,166,9,1,2025-02-05 02:40:43,0.0
14219,357,23,3,2025-02-05 07:40:43,0.0
14136,301,29,5,2025-02-05 17:40:43,0.0
14589,768,43,2,2025-02-05 20:40:43,0.2
13501,327,35,1,2025-02-05 22:40:43,0.0
14053,888,37,5,2025-02-06 02:40:43,0.2
10191,88,33,3,2025-02-06 06:40:43,0.2
11534,58,23,2,2025-02-06 07:40:43,0.0
12923,605,1,1,2025-02-06 08:40:43,0.0
14982,766,4,2,2025-02-06 13:40:43,0.2
10953,804,3,3,2025-02-06 14:40:43,0.0
14695,911,37,3,2025-02-06 15:40:43,0.0
10384,204,23,1,2025-02-06 17:40:43,0.0
12569,601,44,4,2025-02-06 17:40:43,0.3
12473,332,15,4,2025-02-06 18:40:43,0.0
11624,683,22,4,2025-02-06 18:40:43,0.0
13688,283,6,5,2025-02-07 00:40:43,0.1
12125,248,35,4,2025-02-07 01:40:43,0.0
11846,30,17,4,2025-02-07 06:40:43,0.3
13833,492,32,5,2025-02-07 11:40:43,0.2
10875,960,42,5,2025-02-07 16:40:43,0.0
11693,355,40,3,2025-02-07 19:40:43,0.0
10469,650,39,1,2025-02-07 22:40:43,0.0
10194,783,47,4,2025-02-08 02:40:43,0.0
12680,232,37,2,2025-02-08 10:40:43,0.0
14302,520,22,3,2025-02-08 12:40:43,0.0
14901,758,24,3,2025-02-08 14:40:43,0.0
13870,485,42,3,2025-02-08 16:40:43,0.1
13389,748,20,1,2025-02-08 19:40:43,0.0
13611,392,1,4,2025-02-09 02:40:43,0.0
11213,375,34,5,2025-02-09 04:40:43,0.1
14546,336,42,2,2025-02-09 15:40:43,0.0
12379,493,8,5,2025-02-09 17:40:43,0.2
12811,946,44,5,2025-02-09 22:40:43,0.0
10819,73,5,2,2025-02-09 23:40:43,0.0
10622,754,50,3,2025-02-10 03:40:43,0.0
11947,785,31,2,2025-02-10 06:40:43,0.0
11245,8,24,4,2025-02-10 08:40:43,0.0
14416,893,42,5,2025-02-10 11:40:43,0.0
11487,6,31,2,2025-02-10 19:40:43,0.0
13366,308,39,3,2025-02-10 22:40:43,0.0
11815,963,3,2,2025-02-10 22:40:43,0.0
11407,106,9,5,2025-02-11 01:40:43,0.0
10071,283,13,2,2025-02-11 07:40:43,0.0
10116,342,41,2,2025-02-11 10:40:43,0.1
11844,700,14,1,2025-02-11 11:40:43,0.0
13880,501,44,2,2025-02-11 15:40:43,0.0
10411,108,22,1,2025-02-11 15:40:43,0.0
14085,588,12,5,2025-02-11 15:40:43,0.0
14592,683,45,1,2025-02-11 18:40:43,0.0
13516,519,34,2,2025-02-11 19:40:43,0.0
13494,328,25,5,2025-02-12 01:40:43,0.1
12225,663,30,5,2025-02-12 03:40:43,0.0
11594,649,26,2,2025-02-12 09:40:43,0.0
10439,65,24,5,2025-02-12 15:40:43,0.0
12661,779,13,3,2025-02-12 18:40:43,0.0
12024,103,43,5,2025-02-12 23:40:43,0.0
10585,363,49,1,2025-02-12 23:40:43,0.1
12713,116,47,1,2025-02-13 03:40:43,0.2
12966,123,1,2,2025-02-13 03:40:43,0.0
10391,208,41,1,2025-02-13 04:40:43,0.1
12398,96,47,4,2025-02-13 06:40:43,0.1
12060,890,9,5,2025-02-13 06:40:43,0.0
13436,542,19,2,2025-02-13 12:40:43,0.2
10910,482,11,1,2025-02-13 20:40:43,0.0
10856,534,31,3,2025-02-14 02:40:43,0.0
12258,784,1,2,2025-02-14 02:40:43,0.0
11745,464,33,5,2025-02-14 04:40:43,0.0
10846,542,43,1,2025-02-14 09:40:43,0.0
11159,562,26,2,2025-02-14 11:40:43,0.0
13451,273,12,1,2025-02-14 13:40:43,0.0
12927,172,22,3,2025-02-14 14:40:43,0.0
11076,276,25,5,2025-02-14 14:40:43,0.0
14675,247,19,3,2025-02-14 17:40:43,0.0
13022,985,33,1,2025-02-14 22:40:43,0.0
12317,384,23,5,2025-02-15 00:40:43,0.0
10305,840,21,2,2025-02-15 02:40:43,0.2
10066,421,12,3,2025-02-15 04:40:43,0.0
14844,237,22,5,2025-02-15 06:40:43,0.3
14361,57,10,1,2025-02-15 10:40:43,0.0
11479,406,39,4,2025-02-15 11:40:43,0.0
13928,663,41,1,2025-02-15 18:40:43,0.0
11704,447,48,5,2025-02-16 11:40:43,0.0
10790,269,13,5,2025-02-16 12:40:43,0.0
12772,278,15,4,2025-02-16 12:40:43,0.1
14213,19,34,4,2025-02-16 17:40:43,0.0
10494,271,36,1,2025-02-16 19:40:43,0.0
11111,920,27,2,2025-02-16 21:40:43,0.1
13904,185,48,4,2025-02-16 22:40:43,0.0
11143,48,37,3,2025-02-17 11:40:43,0.0
12863,582,40,3,2025-02-17 13:40:43,0.0
14726,151,16,5,2025-02-17 15:40:43,0.0
14768,358,35,1,2025-02-17 19:40:43,0.1
11789,948,43,5,2025-02-18 00:40:43,0.0
10279,458,3,3,2025-02-18 04:40:43,0.0
10341,289,20,2,2025-02-18 07:40:43,0.0
12007,287,11,3,2025-02-18 10:40:43,0.3
10286,514,2,3,2025-02-18 16:40:43,0.0
12113,125,19,1,2025-02-18 17:40:43,0.0
13286,402,19,5,2025-02-18 17:40:43,0.0
14018,337,10,5,2025-02-18 19:40:43,0.0
13827,179,35,1,2025-02-18 19:40:43,0.0
13939,573,21,3,2025-02-18 20:40:43,0.0
11411,503,7,2,2025-02-18 21:40:43,0.0
13695,105,24,5,2025-02-18 23:40:43,0.0
11879,278,47,1,2025-02-19 07:40:43,0.1
13006,614,36,3,2025-02-19 11:40:43,0.0
12328,187,41,2,2025-02-19 14:40:43,0.1
11882,111,35,4,2025-02-19 17:40:43,0.0
10692,963,34,3,2025-02-20 04:40:43,0.0
13145,845,46,3,2025-02-20 08:40:43,0.0
11467,422,11,1,2025-02-20 15:40:43,0.0
10082,290,10,3,2025-02-20 16:40:43,0.0
13638,503,40,3,2025-02-20 17:40:43,0.0
10185,729,15,5,2025-02-20 19:40:43,0.0
10723,414,23,1,2025-02-20 21:40:43,0.1
11391,439,44,3,2025-02-21 02:40:43,0.0
12521,556,18,4,2025-02-21 10:40:43,0.1
14568,482,24,3,2025-02-21 10:40:43,0.0
10811,629,39,3,2025-02-21 11:40:43,0.1
13549,270,1,4,2025-02-21 14:40:43,0.0
12463,906,20,5,2025-02-21 14:40:43,0.0
14103,868,29,2,2025-02-21 16:40:43,0.0
13150,528,16,5,2025-02-22 14:40:43,0.1
14830,25,33,4,2025-02-23 02:40:43,0.0
14668,836,25,1,2025-02-23 11:40:43,0.0
14044,73,29,2,2025-02-23 15:40:43,0.3
13327,247,16,3,2025-02-23 23:40:43,0.1
14704,214,35,5,2025-02-23 23:40:43,0.0
13738,582,23,2,2025-02-24 00:40:43,0.0
10839,937,29,4,2025-02-24 05:40:43,0.0
14419,309,45,1,2025-02-24 09:40:43,0.0
12189,827,10,2,2025-02-24 20:40:43,0.0
10746,147,50,2,2025-02-25 01:40:43,0.0
13807,110,18,3,2025-02-25 01:40:43,0.0
10759,481,49,4,2025-02-25 02:40:43,0.2
13876,340,43,4,2025-02-25 04:40:43,0.3
11980,65,38,5,2025-02-25 06:40:43,0.0
14602,522,8,5,2025-02-25 09:40:43,0.2
13828,897,11,5,2025-02-25 11:40:43,0.0
10332,19,11,5,2025-02-25 11:40:43,0.0
14363,39,33,2,2025-02-25 15:40:43,0.0
14910,998,23,2,2025-02-26 00:40:43,0.0
10582,770,4,2,2025-02-26 01:40:43,0.2
14643,746,35,1,2025-02-26 02:40:43,0.2
12466,869,16,1,2025-02-26 03:40:43,0.0
14352,920,33,3,2025-02-26 03:40:43,0.0
11818,138,14,4,2025-02-26 04:40:43,0.0
11843,360,33,4,2025-02-26 10:40:43,0.1
11934,930,42,4,2025-02-26 13:40:43,0.2
11046,517,10,5,2025-02-26 13:40:43,0.0
12845,108,10,4,2025-02-26 18:40:43,0.0
12994,855,42,4,2025-02-26 21:40:43,0.0
11167,14,18,2,2025-02-26 22:40:43,0.0
12309,618,22,3,2025-02-27 01:40:43,0.0
14761,297,7,4,2025-02-27 02:40:43,0.1
13262,126,33,5,2025-02-27 06:40:43,0.0
14895,19,33,3,2025-02-27 07:40:43,0.0
13582,984,18,4,2025-02-27 09:40:43,0.1
14903,967,40,3,2025-02-27 11:40:43,0.1
14599,595,47,1,2025-02-27 18:40:43,0.1
10221,561,28,5,2025-02-27 18:40:43,0.0
10818,668,4,2,2025-02-27 21:40:43,0.0
11494,699,22,5,2025-02-27 22:40:43,0.1
13180,855,43,2,2025-02-27 23:40:43,0.0
13177,589,19,2,2025-02-28 00:40:43,0.3
13633,625,37,5,2025-02-28 00:40:43,0.0
13576,387,32,3,2025-02-28 03:40:43,0.2
11865,615,18,3,2025-02-28 08:40:43,0.0
13075,487,22,3,2025-02-28 11:40:43,0.0
11301,915,14,3,2025-02-28 22:40:43,0.0
11404,936,8,1,2025-03-01 08:40:43,0.0
12856,383,31,4,2025-03-01 11:40:43,0.0
13867,434,43,5,2025-03-01 12:40:43,0.0
10475,928,33,4,2025-03-01 13:40:43,0.1
11837,197,13,4,2025-03-01 15:40:43,0.1
12835,986,41,5,2025-03-01 21:40:43,0.0
12999,9,43,4,2025-03-01 22:40:43,0.0
14588,101,26,1,2025-03-02 10:40:43,0.0
14187,512,22,1,2025-03-02 17:40:43,0.2
12200,1000,23,1,2025-03-02 20:40:43,0.2
14198,192,7,3,2025-03-02 21:40:43,0.0
10390,803,36,5,2025-03-03 02:40:43,0.2
10176,111,23,5,2025-03-03 05:40:43,0.1
14601,307,44,4,2025-03-03 06:40:43,0.0
12734,921,50,1,2025-03-03 08:40:43,0.3
11366,988,18,1,2025-03-03 08:40:43,0.0
11177,888,3,4,2025-03-03 10:40:43,0.0
11511,596,13,5,2025-03-03 13:40:43,0.0
11448,849,49,5,2025-03-03 13:40:43,0.0
11711,934,10,3,2025-03-03 17:40:43,0.2
10603,698,4,4,2025-03-03 18:40:43,0.0
12406,361,38,3,2025-03-03 18:40:43,0.1
10367,202,28,3,2025-03-04 00:40:43,0.0
10767,946,27,3,2025-03-04 03:40:43,0.0
14193,556,47,2,2025-03-04 08:40:43,0.2
12834,942,4,4,2025-03-04 21:40:43,0.0
11653,149,7,4,2025-03-05 02:40:43,0.0
10611,875,44,1,2025-03-05 20:40:43,0.0
12050,620,30,4,2025-03-05 23:40:43,0.0
11235,804,17,5,2025-03-06 12:40:43,0.0
14906,548,38,5,2025-03-06 13:40:43,0.0
13221,604,33,4,2025-03-06 23:40:43,0.0
14300,841,9,2,2025-03-07 01:40:43,0.0
13983,271,1,5,2025-03-07 03:40:43,0.2
14650,251,24,1,2025-03-07 04:40:43,0.0
14047,157,29,3,2025-03-07 09:40:43,0.0
12441,578,9,3,2025-03-07 16:40:43,0.0
10022,256,1,4,2025-03-07 20:40:43,0.0
11921,269,24,2,2025-03-07 20:40:43,0.2
10547,164,16,5,2025-03-08 08:40:43,0.0
12065,212,45,4,2025-03-08 10:40:43,0.3
12277,367,21,2,2025-03-08 11:40:43,0.3
11505,127,26,1,2025-03-08 13:40:43,0.1
12337,144,2,4,2025-03-08 16:40:43,0.1
13147,343,14,3,2025-03-08 18:40:43,0.0
10537,528,33,4,2025-03-08 23:40:43,0.0
12151,685,15,2,2025-03-09 06:40:43,0.0
13764,411,46,3,2025-03-09 13:40:43,0.0
10548,443,4,4,2025-03-09 16:40:43,0.3
10243,419,31,5,2025-03-09 19:40:43,0.0
10661,814,7,5,2025-03-09 19:40:43,0.2
11171,189,35,2,2025-03-09 22:40:43,0.1
12349,4,10,5,2025-03-10 01:40:43,0.1
10139,185,10,4,2025-03-10 02:40:43,0.2
13019,712,46,2,2025-03-10 06:40:43,0.0
10764,175,42,3,2025-03-10 07:40:43,0.0
12617,679,2,3,2025-03-10 15:40:43,0.3
13275,499,10,4,2025-03-10 18:40:43,0.2
11163,170,8,5,2025-03-10 21:40:43,0.0
11753,282,31,5,2025-03-11 08:40:43,0.0
14835,530,44,3,2025-03-11 17:40:43,0.2
13818,114,18,1,2025-03-11 18:40:43,0.1
13687,82,31,3,2025-03-11 19:40:43,0.0
13824,710,35,4,2025-03-11 20:40:43,0.0
14777,881,40,4,2025-03-12 03:40:43,0.0
14689,380,26,3,2025-03-12 07:40:43,0.2
13965,553,32,1,2025-03-12 09:40:43,0.1
11976,145,34,5,2025-03-12 12:40:43,0.0
11004,61,26,3,2025-03-12 14:40:43,0.0
14780,85,30,2,2025-03-12 19:40:43,0.0
11375,128,29,1,2025-03-13 03:40:43,0.1
14126,233,10,3,2025-03-13 04:40:43,0.0
10614,836,31,2,2025-03-13 09:40:43,0.0
11376,238,30,3,2025-03-13 17:40:43,0.3
10828,499,2,5,2025-03-14 02:40:43,0.3
14403,929,16,3,2025-03-14 04:40:43,0.0
12705,720,3,3,2025-03-14 09:40:43,0.0
12370,772,31,4,2025-03-14 20:40:43,0.1
14526,957,2,3,2025-03-14 22:40:43,0.1
12154,721,36,4,2025-03-15 05:40:43,0.0
11787,250,43,3,2025-03-15 09:40:43,0.2
14128,811,21,5,2025-03-15 11:40:43,0.2
10252,900,33,4,2025-03-15 13:40:43,0.3
13847,889,35,5,2025-03-15 16:40:43,0.0
14118,157,13,4,2025-03-15 17:40:43,0.0
14396,455,1,1,2025-03-16 03:40:43,0.0
11272,73,18,3,2025-03-16 17:40:43,0.0
12005,237,36,5,2025-03-16 22:40:43,0.0
13325,820,8,4,2025-03-17 05:40:43,0.0
10905,561,30,3,2025-03-17 06:40:43,0.0
12289,9,6,3,2025-03-17 07:40:43,0.0
13539,432,36,4,2025-03-17 13:40:43,0.0
13700,318,31,1,2025-03-17 19:40:43,0.0
14626,226,21,2,2025-03-17 19:40:43,0.0
10141,496,40,5,2025-03-17 22:40:43,0.0
10804,171,42,4,2025-03-17 23:40:43,0.0
12244,21,34,5,2025-03-18 02:40:43,0.1
13336,772,1,2,2025-03-18 05:40:43,0.0
13042,190,27,3,2025-03-18 06:40:43,0.0
13377,853,46,3,2025-03-18 07:40:43,0.0
10967,520,13,1,2025-03-18 08:40:43,0.0
12016,487,2,4,2025-03-18 10:40:43,0.1
13797,112,28,5,2025-03-18 11:40:43,0.0
14252,526,43,2,2025-03-18 13:40:43,0.0
10239,369,15,3,2025-03-18 14:40:43,0.0
10254,315,11,1,2025-03-18 15:40:43,0.0
14390,232,13,4,2025-03-19 00:40:43,0.0
10284,428,5,3,2025-03-19 10:40:43,0.0
10750,412,13,3,2025-03-19 16:40:43,0.2
13445,722,45,4,2025-03-19 17:40:43,0.0
10112,212,40,4,2025-03-20 01:40:43,0.0
14563,694,46,5,2025-03-20 01:40:43,0.3
